name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
Datsun GO Plus T Option BSIV,0.892857143,375000,0.024794259,4,1,1,2
Hyundai Elantra CRDi (Leather Option),0.5,125000,0.148771755,1,1,1,4
Chevrolet Beat Diesel LT,0.714285714,250000,0.136374005,1,1,1,0
Toyota Corolla Altis D-4D J,0.785714286,715000,0.2901061,1,1,1,0
Hyundai i20 1.4 CRDi Era,0.678571429,220000,0.086783007,1,1,1,0
Tata Indica Vista Aqua 1.3 Quadrajet,0.642857143,110000,0.136374005,1,1,1,2
Hyundai Verna XXi (Petrol),0.535714286,150000,0.104139857,4,1,1,2
Nissan Sunny Diesel XV,0.714285714,300000,0.210760503,1,1,1,0
Datsun RediGO T Option,0.892857143,220000,0.049589758,4,1,1,0
Maruti Wagon R LX,0.5,75000,0.119017156,4,1,1,2
Tata Indigo LS,0.607142857,100000,0.024794259,1,1,1,0
Ford Figo Aspire 1.2 Ti-VCT Trend,0.857142857,380000,0.018595385,4,1,1,0
Hyundai Santro Xing XK (Non-AC),0.535714286,100000,0.061987508,4,1,1,0
Volkswagen Passat 1.8 TSI MT,0.642857143,480000,0.099180757,4,1,1,2
Toyota Etios GD,0.714285714,300000,0.153730855,1,1,1,0
Chevrolet Beat Diesel LS,0.75,190000,0.086783007,1,1,1,0
Ford Figo Diesel LXI,0.714285714,190000,0.161169505,1,1,1,2
Ford EcoSport 1.5 Ti VCT MT Trend BSIV,0.892857143,650000,0.023571841,4,0,1,0
Toyota Corolla Executive (HE),0.607142857,300000,0.028838405,4,0,1,0
Ford Freestyle Titanium Diesel BSIV,0.857142857,700000,0.036696099,1,0,1,0
Hyundai i10 Sportz 1.1L,0.821428571,310000,0.044537676,4,0,1,0
Maruti Ignis 1.2 Zeta BSIV,0.928571429,500000,0.01487606,4,1,1,0
Toyota Etios V,0.75,415000,0.050545625,4,0,1,0
Maruti Celerio VXI AT,0.821428571,395000,0.037811896,4,0,0,2
Toyota Etios Liva 1.2 G,0.785714286,430000,0.052069308,4,0,1,2
Toyota Corolla H6,0.535714286,215000,0.069178203,4,0,1,2
Renault Duster RXL AWD,0.785714286,550000,0.082529339,1,0,1,0
Volkswagen Polo 1.5 TDI Trendline,0.785714286,415000,0.100864371,1,0,1,0
Volkswagen Polo 1.5 TDI Comfortline,0.821428571,450000,0.10252195,1,0,1,0
Ford Figo Diesel EXI,0.785714286,285000,0.084666711,1,0,1,2
Honda Jazz VX CVT,0.857142857,580000,0.039671559,4,0,0,0
Maruti Swift Dzire Tour LDI,0.785714286,300000,0.236325902,1,0,1,0
Hyundai Verna CRDi 1.6 SX Option,0.928571429,1200000,0.074385258,1,1,1,0
Maruti 800 Std MPFi,0.5,78000,0.0802122,4,1,1,0
Maruti 800 AC,0.357142857,65000,0.123976256,4,1,1,2
Tata Zest Quadrajet 1.3 75PS XE,0.857142857,400000,0.109681651,1,1,1,0
Hyundai Verna 1.6 CRDI SX Option,0.857142857,850000,0.092981882,1,1,1,0
Volkswagen Vento Diesel Highline,0.75,450000,0.148771755,1,1,1,2
Mercedes-Benz E-Class E250 CDI Blue Efficiency,0.714285714,2500000,0.043390884,1,1,0,0
Toyota Etios 1.4 VXD,0.892857143,780000,0.086783007,1,1,1,0
Toyota Fortuner 2.8 2WD AT BSIV,0.892857143,3200000,0.070665933,1,1,0,0
Maruti Alto 800 VXI,1,350000,0.001238535,4,1,1,0
Mahindra Quanto C6,0.75,285000,0.148771755,1,1,1,2
Volkswagen Vento 1.5 TDI Highline,0.821428571,525000,0.121496706,1,0,1,0
Maruti Ciaz ZDi,0.785714286,550000,0.111578506,1,0,1,2
Volkswagen Ameo 1.5 TDI Comfortline,0.928571429,580000,0.086783007,1,1,1,0
Tata Nano CX SE,0.75,75000,0.030993134,4,1,1,4
Tata Manza Aura Quadrajet,0.607142857,185000,0.074385258,1,1,1,4
Maruti Omni E 8 Str STD,0.535714286,110000,0.111578506,4,1,1,1
Honda City 1.5 EXI,0.428571429,180000,0.247953751,4,1,1,2
Volkswagen Polo Diesel Comfortline 1.2L,0.642857143,350000,0.136374005,1,1,1,2
Chevrolet Optra 1.6 LS,0.464285714,60000,0.156210405,4,1,1,2
Mahindra TUV 300 T10,0.928571429,695000,0.086783007,1,1,1,0
Mahindra Alturas G4 4X2 AT BSIV,0.964285714,2700000,0.006197635,1,1,0,0
Maruti Zen Estilo LX BSIII,0.535714286,135000,0.091968986,4,1,1,2
Mahindra Bolero Power Plus Plus AC BSIV PS,0.821428571,640000,0.086783007,1,1,1,2
Maruti Alto 800 VXI,0.785714286,160000,0.111578506,4,1,1,0
Tata Indica LXI,0.428571429,80000,0.057028408,4,1,1,2
Maruti Swift Dzire VDI,0.75,340000,0.136374005,1,1,1,2
Maruti Ritz VDi,0.714285714,110000,0.099180757,1,1,1,2
Tata Sumo Gold EX,0.75,250000,0.111578506,1,1,1,2
Toyota Innova Crysta 2.4 VX MT BSIV,0.892857143,1300000,0.086783007,1,1,1,0
Mahindra Quanto C6,0.785714286,250000,0,1,1,1,2
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,0.607142857,450000,0.238035552,1,1,1,0
Maruti Wagon R LX Minor,0.75,240000,0.086783007,4,1,1,1
Mahindra Bolero DI DX 7 Seater,0.535714286,225000,0.148771755,1,1,1,2
Maruti Wagon R VXI Optional,0.821428571,275000,0.074385258,4,1,1,2
Tata Sumo Victa CX 7/9 Str BSII,0.714285714,320000,0.148771755,1,1,1,2
Maruti Alto LX BSIII,0.571428571,75000,0.148771755,4,1,1,0
Tata Indica GLS BS IV,0.535714286,85000,0.061987508,4,1,1,2
Tata Indica Vista Aqua TDI BSIII,0.607142857,90000,0.148771755,1,1,1,0
Maruti Wagon R LXI Minor,0.535714286,85000,0.099180757,4,1,1,2
Mahindra Scorpio M2DI,0.571428571,350000,0.099180757,1,1,1,2
Skoda Superb Elegance 2.0 TDI CR AT,0.607142857,355000,0.123976256,1,1,0,2
Maruti Swift VXI,1,619000,0.001858423,4,1,1,0
Jeep Compass 2.0 Longitude Option BSIV,0.928571429,1700000,0.061987508,1,1,1,0
Tata Indica DL,0.5,55000,0.123976256,1,1,1,2
Ford Fiesta 1.6 ZXi Leather,0.5,95000,0.103409629,4,1,1,0
Volkswagen Vento Diesel Highline,0.678571429,300000,0.148771755,1,1,1,2
Ford Fiesta 1.6 ZXi Leather,0.5,81000,0.103409629,4,1,1,0
Skoda Superb Elegance 2.0 TDI CR AT,0.821428571,1000000,0.099180757,1,1,0,2
Maruti Ertiga VDI,0.964285714,925000,0.061987508,1,1,1,0
Mahindra Bolero Power Plus Plus AC BSIV PS,0.821428571,450000,0.049589758,1,1,1,0
Mahindra Scorpio EX,0.785714286,600000,0.016450574,1,1,1,0
Hyundai Santro Xing XL AT eRLX Euro III,0.5,85000,0.123976256,4,1,0,4
Mahindra Thar DI 4X4 PS,0.857142857,700000,0.061987508,1,1,1,0
Hyundai Grand i10 1.2 Kappa Magna BSIV,0.892857143,486000,0.032852797,4,1,1,0
Maruti Swift VDI,0.75,400000,0.111578506,1,1,1,0
Ford Fiesta 1.4 Duratec ZXI,0.571428571,120000,0.123976256,4,1,1,4
Maruti Alto 800 LXI,0.928571429,275000,0.043390884,4,1,1,0
Hyundai i20 Asta Option 1.4 CRDi,0.857142857,580000,0.070665933,1,1,1,0
Maruti Swift Dzire LXI,0.821428571,375000,0.086783007,4,1,1,0
Maruti Wagon R VXI BS IV with ABS,0.821428571,229999,0.123976256,4,1,1,4
Maruti Alto LX,0.642857143,110000,0.109098956,4,1,1,2
Maruti Swift Dzire VDI,0.892857143,600000,0.074385258,1,1,1,0
Maruti A-Star Vxi,0.607142857,120000,0.094221657,4,1,1,2
Ford Figo Diesel Titanium,0.642857143,200000,0.123976256,1,1,1,2
Hyundai Verna 1.6 SX CRDi (O),0.714285714,450000,0.136374005,1,1,1,2
Hyundai Verna 1.6 SX CRDi (O),0.714285714,550000,0.099180757,1,1,1,2
Maruti Alto LX,0.714285714,220000,0.099180757,4,1,1,2
Maruti 800 EX,0.321428571,40000,0.037192009,4,1,1,0
Renault KWID Climber 1.0 AMT,0.892857143,300000,0.024794259,4,1,0,0
Mahindra Bolero Power Plus SLE,0.928571429,630000,0.049589758,1,1,1,0
Maruti Swift Dzire VDI,0.892857143,610000,0.049589758,1,1,1,2
Hyundai Xcent 1.2 VTVT S,0.964285714,660000,0.008677185,4,1,1,2
Maruti Wagon R LXI LPG BSIV,0.714285714,220000,0.099180757,3,1,1,2
Nissan Micra Diesel XV Premium,0.678571429,138000,0.111578506,1,1,1,2
Nissan Micra Diesel XV Premium,0.75,210000,0.017070461,1,1,1,0
Maruti Zen LXi - BS III,0.464285714,125000,0.042151109,4,0,1,0
Maruti Alto LXi BSIII,0.571428571,125000,0.126455806,4,0,1,0
Honda City i DTEC SV,0.785714286,725000,0.136374005,1,1,1,0
Maruti Alto K10 2010-2014 VXI,0.678571429,170000,0.111578506,4,1,1,2
Toyota Innova 2.5 VX (Diesel) 7 Seater,0.821428571,1200000,0.086783007,1,1,1,4
Maruti Wagon R VXI BSIII,0.392857143,70000,0.111578506,4,1,1,2
Maruti Alto LXi,0.535714286,100000,0.086783007,4,1,1,2
Honda Civic 1.8 (E) MT,0.5,300000,0.099180757,4,1,1,2
Maruti Swift VDI,0.75,450000,0.123976256,1,1,1,2
Maruti Swift Dzire VDI,0.821428571,530000,0.123976256,1,1,1,0
Maruti Zen Estilo 1.1 LXI BSIII,0.535714286,100000,0.177286579,4,1,1,4
Honda City 1.5 V MT,0.642857143,350000,0.14257288,4,1,1,2
Tata Manza ELAN Quadrajet BS IV,0.678571429,165000,0.123976256,1,1,1,2
Maruti Swift Dzire ZDI,0.964285714,475000,0.148771755,1,1,1,2
Mahindra Xylo E4 ABS BS IV,0.75,350000,0.052069308,1,1,1,0
Renault KWID RXL,0.857142857,229999,0.047110209,4,1,1,0
Honda WR-V i-DTEC VX,0.928571429,800000,0.043390884,1,1,1,0
Maruti Swift Dzire ZDI,0.785714286,475000,0.148771755,1,1,1,2
Nissan Terrano XL 110 PS,0.785714286,425000,0.16973139,1,1,1,0
Maruti Ciaz VDi Plus,0.821428571,660000,0.120256931,1,1,1,2
Honda Amaze S CVT Petrol,0.964285714,610000,0.01239651,4,1,0,0
Honda Brio S MT,0.75,240000,0.061987508,4,1,1,4
Maruti Esteem Lxi,0.464285714,70000,0.074385258,4,1,1,2
Toyota Corolla Altis Diesel D4DGL,0.678571429,550000,0.148771755,1,1,1,0
Tata Indica Vista Aura 1.2 Safire,0.642857143,100000,0.148771755,4,1,1,2
Mahindra Bolero SLE,0.642857143,350000,0.111578506,1,1,1,2
Hyundai EON Era Plus,0.75,200000,0.148771755,4,1,1,0
Hyundai Elite i20 Asta Option CVT BSIV,0.964285714,720000,0.003718085,4,1,0,0
Maruti Ritz VDi,0.785714286,350000,0.164888829,1,1,1,0
Maruti Wagon R VXI BS IV,0.857142857,400000,0.030993134,4,1,1,0
Hyundai i20 Active 1.2 S,0.892857143,570000,0.043390884,4,1,1,0
Maruti Omni MPI STD BSIV,0.821428571,130000,0.086783007,4,1,1,0
Maruti Alto 800 LXI,0.857142857,210000,0.064467058,4,1,1,0
Hyundai Creta 1.4 E Plus,0.928571429,800000,0.064467058,1,1,1,0
Honda Jazz 1.5 E i DTEC,0.892857143,700000,0.048349984,1,1,1,0
Tata Indica Vista Quadrajet VX,0.678571429,200000,0.035566664,1,1,1,0
Tata Aria Pure LX 4x2,0.785714286,495000,0.111578506,1,1,1,2
Ford Fiesta Classic 1.4 Duratorq CLXI,0.785714286,325000,0.099579964,1,0,1,0
Ford Freestyle Trend Petrol BSIV,0.964285714,650000,0.00991696,4,1,1,0
Mahindra Jeep MM 775 XDB,0.285714286,155000,0.061987508,1,1,1,2
Maruti 800 AC BSIII,0.535714286,75000,0.111578506,4,1,1,2
Hyundai Grand i10 1.2 CRDi Magna,0.821428571,350000,0.076440804,1,0,1,0
Maruti Zen Estilo LX BSIV,0.642857143,90000,0.061987508,4,1,1,4
Maruti Ertiga SHVS VDI,0.857142857,600000,0.099180757,1,1,1,0
Mahindra Scorpio SLE BSIII,0.642857143,400000,0.229357127,1,1,1,0
Maruti Swift VDI BSIV,0.785714286,370000,0.070665933,1,1,1,2
Maruti 800 DX,0.285714286,50000,0.074385258,4,1,1,0
Honda City 1.5 GXI,0.428571429,125000,0.148771755,4,1,1,2
Honda CR-V Diesel 4WD,0.928571429,1800000,0.032232909,1,1,0,0
Hyundai Grand i10 1.2 Kappa Magna AT,0.964285714,650000,0.024794259,4,1,0,0
Maruti Ertiga BSIV VXI AT,0.892857143,800000,0.037935874,4,1,0,0
Volkswagen Polo 1.0 TSI Highline Plus,1,802000,0.006197635,4,1,1,0
Audi A4 35 TDI Premium,0.821428571,2300000,0.043390884,1,1,0,4
Hyundai Xcent 1.1 CRDi SX,0.857142857,430000,0.043390884,1,1,1,0
Hyundai Verna 1.6 SX VTVT,0.892857143,650000,0.028513584,4,1,1,0
Mahindra Scorpio 2.6 SLX Turbo 7 Seater,0.428571429,170000,0.148771755,1,1,1,0
Skoda Superb Elegance 2.0 TDI CR AT,0.678571429,450000,0.291345875,1,1,0,0
Maruti Alto 800 LXI,0.75,250000,0.107859181,4,1,1,0
Ford Ecosport 1.0 Ecoboost Titanium,0.785714286,550000,0.089262557,4,1,1,2
Jaguar XF 3.0 Litre S Premium Luxury,0.75,2000000,0.079344357,1,1,0,2
Maruti Zen Estilo VXI BSIII,0.535714286,140000,0.123976256,4,1,1,2
Chevrolet Beat LT,0.714285714,155000,0.01487606,4,1,1,0
Hyundai Accent Executive,0.642857143,120000,0.083063682,4,1,1,4
Toyota Innova 2.5 E 8 STR,0.714285714,287000,0.086783007,1,1,1,0
Maruti Baleno Alpha 1.3,0.857142857,675000,0.074385258,1,1,1,0
Hyundai i10 Magna 1.2 iTech SE,0.678571429,235000,0.092361994,4,1,1,2
Hyundai i20 1.4 CRDi Asta,0.678571429,300000,0.147160048,1,1,1,2
Nissan Micra XL CVT,0.821428571,434999,0.049589758,4,1,0,2
Mahindra Scorpio VLX AT 2WD BSIII,0.428571429,225000,0.277286827,1,1,0,4
Toyota Corolla AE,0.5,160000,0.173567254,4,1,1,2
Hyundai Grand i10 Nios Sportz,1,600000,0.006197635,4,1,1,0
Chevrolet Tavera Neo 3 LT 9 Seats BSIII,0.857142857,470000,0.123976256,1,1,1,2
Maruti Swift Dzire VXi,0.678571429,300000,0.123976256,4,1,1,2
Maruti Baleno Delta 1.2,0.928571429,600000,0.00247831,4,1,1,0
Hyundai Grand i10 Nios AMT Magna,1,640000,0.00495786,4,1,0,0
Tata Indica DLS,0.5,50000,0.148771755,1,1,1,1
Hyundai Verna 1.6 VTVT S,0.821428571,600000,0.043390884,4,1,1,0
Hyundai i10 Magna LPG,0.785714286,290000,0.035952234,3,1,1,0
Hyundai Verna 1.6 VTVT S,0.821428571,600000,0.037192009,4,1,1,0
Tata Manza Aqua Quadrajet BS IV,0.714285714,190000,0.148771755,1,1,1,0
Hyundai i10 Era 1.1,0.571428571,160000,0.136374005,4,1,1,4
Maruti Alto K10 VXI,0.892857143,325000,0.018595385,4,1,1,0
Mahindra Bolero DI,0.5,200000,0.091439602,1,1,1,0
Toyota Fortuner 2.8 2WD AT BSIV,0.928571429,2800000,0.049589758,1,1,0,0
Chevrolet Spark 1.0 LS,0.678571429,125000,0.074385258,4,1,1,4
Hyundai i10 Magna 1.1,0.571428571,155000,0.074385258,4,1,1,1
Hyundai i20 Asta 1.4 CRDi,0.821428571,550000,0.111578506,1,1,1,0
Maruti Wagon R LX BSIII,0.607142857,130000,0.086783007,4,1,1,1
Maruti 800 AC,0.357142857,80000,0.086783007,4,1,1,2
Toyota Etios Cross 1.4L GD,0.821428571,500000,0.099180757,1,1,1,2
Renault KWID RXT BSIV,0.964285714,250000,0.033472684,4,1,1,0
Mahindra XUV500 W8 2WD,0.714285714,580000,0.086783007,1,1,1,0
Daewoo Matiz SD,0.357142857,60000,0.061987508,4,1,1,0
Toyota Etios GD,0.714285714,300000,0.229357127,1,1,1,0
Ford Figo Diesel Titanium,0.785714286,200000,0.111578506,1,1,1,2
Tata Hexa XT,0.892857143,1200000,0.02033107,1,1,1,0
Toyota Etios Cross 1.4L GD,0.821428571,350000,0.099180757,1,1,1,2
Mahindra XUV500 W8 4WD,0.714285714,600000,0.099180757,1,1,1,2
Honda Jazz V,0.964285714,650000,0.00495786,4,1,1,0
Maruti A-Star Lxi,0.571428571,120000,0.049589758,4,1,1,0
Tata New Safari DICOR 2.2 EX 4x2,0.642857143,180000,0.148771755,1,1,1,2
Hyundai Verna VTVT 1.6 AT SX Option,0.928571429,950000,0.051319245,4,1,0,0
Tata Manza Aura Quadrajet BS IV,0.714285714,250999,0.043390884,1,1,1,2
Skoda Laura Ambiente 2.0 TDI CR MT,0.714285714,385000,0.064467058,1,0,1,0
Audi A8 L 3.0 TDI quattro,0.607142857,1250000,0.058268183,1,0,0,2
Chevrolet Beat LT,0.75,165000,0.061987508,4,1,1,0
Hyundai Elantra SX,0.821428571,700000,0.059507958,4,0,1,0
Mahindra XUV500 W8 4WD,0.821428571,750000,0.065706833,1,0,1,0
Mahindra Renault Logan 1.5 DLS,0.571428571,89999,0.264070826,1,1,1,0
Datsun redi-GO AMT 1.0 T Option,0.928571429,290000,0.018595385,4,0,0,0
Tata Nano Cx BSIII,0.785714286,45000,0.008677185,4,1,1,2
Skoda Superb Ambition 2.0 TDI CR AT,0.75,675000,0.109098956,1,0,0,0
Nissan Terrano XL Plus 85 PS,0.821428571,530000,0.068186383,1,0,1,0
BMW X1 sDrive20d M Sport,0.785714286,1485000,0.059507958,1,0,0,0
Chevrolet Enjoy TCDi LT 7 Seater,0.785714286,325000,0.088040139,1,0,1,0
Honda Amaze S Diesel,0.821428571,400000,0.074385258,1,0,1,0
Mahindra KUV 100 D75 K6 Plus,0.892857143,380000,0.088022782,1,0,1,0
Honda City i-VTEC CVT VX,0.857142857,750000,0.055788633,4,0,0,0
Honda Brio VX,0.892857143,390000,0.055788633,4,0,1,0
Maruti Alto LXi,0.607142857,110000,0.024794259,4,1,1,0
MG Hector Sharp Diesel MT BSIV,0.964285714,1825000,0.01735561,1,0,1,0
Audi A4 35 TDI Premium Plus,0.964285714,3256000,0.021074934,1,0,0,0
Renault Scala Diesel RxL,0.821428571,370000,0.074385258,1,0,1,0
Chevrolet Beat Diesel LT,0.75,210000,0.099180757,1,1,1,2
Skoda Laura Ambiente 1.9 PD,0.535714286,175000,0.224398027,1,1,1,1
Hyundai Verna 1.6 SX CRDi (O),0.714285714,575000,0.111020608,1,1,1,2
Mahindra Xylo D4,0.642857143,320000,0.111578506,1,1,1,4
Maruti Swift Ldi BSIV,0.642857143,280000,0.185345116,1,1,1,4
Renault Duster 85PS Diesel RxL Optional,0.75,500000,0.235556002,1,1,1,2
Ford Fiesta Diesel Style,0.75,380000,0.102900082,1,0,1,0
Maruti 800 AC BSIII,0.464285714,120000,0.024794259,4,1,1,2
Maruti Eeco 5 Seater AC BSIV,0.928571429,395000,0.024794259,4,1,1,0
Skoda Laura 1.9 TDI MT Ambiente,0.642857143,360000,0.198362753,1,1,1,0
Nissan Terrano XL Plus 85 PS,0.821428571,451000,0.123976256,1,1,1,0
Chevrolet Spark 1.0 LS,0.642857143,175000,0.055788633,4,1,1,2
Chevrolet Spark 1.0 LS,0.607142857,170000,0.055540678,4,1,1,2
Hyundai Santro Xing XL eRLX Euro III,0.5,100000,0.049589758,4,1,1,2
Maruti Omni MPI STD BSIV,0.785714286,150000,0.148771755,4,1,1,4
Tata Indica Vista Quadrajet LX,0.678571429,149000,0.01239651,1,1,1,2
Tata Indica Vista Aqua 1.3 Quadrajet,0.678571429,160000,0.099180757,1,1,1,2
Datsun GO Plus T Option Petrol,0.928571429,434999,0.01239651,4,1,1,0
Mahindra XUV500 W8 4WD,0.785714286,800000,0.193403653,1,1,1,0
Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,0.642857143,819999,0.148771755,1,1,1,2
Maruti Baleno Vxi,0.535714286,163000,0.123976256,4,1,1,2
Mercedes-Benz E-Class 220 CDI,0.321428571,350000,0.123976256,1,1,1,2
Tata Indica GLS BS IV,0.5,75000,0.123976256,4,1,1,2
Maruti Alto LXi,0.714285714,180000,0.074385258,4,1,1,2
Ford Figo Aspire 1.5 TDCi Trend,0.892857143,675000,0.037192009,1,1,1,0
Maruti Swift VDI,0.75,400000,0.210760503,1,1,1,0
Volkswagen Polo Diesel Highline 1.2L,0.75,434999,0.123976256,1,1,1,2
Tata Indigo GLX,0.5,100000,0.136374005,4,1,1,2
Maruti Swift Dzire LDI Optional,0.821428571,419000,0.210760503,1,1,1,2
Tata Indica GLS BS IV,0.607142857,200000,0.123976256,4,1,1,0
Renault Scala Diesel RxL,0.785714286,400000,0.043390884,1,1,1,0
Ford EcoSport 1.5 Diesel Ambiente BSIV,0.928571429,790000,0.049589758,1,1,1,2
Renault Duster 85PS Diesel RxL Plus,0.821428571,500000,0.111578506,1,1,1,2
Skoda Rapid 1.6 TDI Elegance,0.714285714,275000,0.148771755,1,1,1,2
Hyundai i20 1.4 CRDi Sportz,0.714285714,450000,0.148771755,1,1,1,2
Mahindra XUV500 W11 Option AWD,1,1400000,0.030993134,1,0,1,0
Renault Duster 110PS Diesel RxL,0.821428571,800000,0.018595385,1,1,1,0
Maruti Wagon R VXI,0.785714286,315000,0.050829533,4,0,1,0
Maruti Baleno Alpha,0.964285714,700000,0.01983516,4,1,1,0
Mahindra Bolero SLX,0.857142857,585000,0.063227283,1,0,1,0
Chevrolet Sail 1.2 LT ABS,0.785714286,350000,0.037192009,4,1,1,0
Honda City i-DTEC SV,0.785714286,495000,0.099180757,1,0,1,0
Hyundai Grand i10 1.2 Kappa Asta,0.892857143,500000,0.061987508,4,1,1,0
Hyundai Grand i10 1.2 Kappa Sportz Option,0.75,345000,0.054548858,4,0,1,0
Maruti Baleno Sigma 1.2,0.821428571,500000,0.01239651,4,1,1,0
Maruti Wagon R VXI,0.857142857,360000,0.040911334,4,0,1,0
Maruti Alto LXi BSIII,0.642857143,210000,0.030993134,4,1,1,0
Maruti Alto K10 LXI,0.785714286,220000,0.081823907,4,0,1,0
Chevrolet Aveo 1.4 LT BSIV,0.607142857,250000,0.059507958,4,1,1,0
Toyota Innova 2.5 G (Diesel) 8 Seater,0.857142857,990000,0.181005904,1,0,1,0
Mahindra Quanto C4,0.75,220000,0.123976256,1,1,1,1
Jaguar XF 3.0 Litre S Premium Luxury,0.714285714,1800000,0.061987508,1,1,0,2
Honda City i VTEC V,0.785714286,530000,0.061987508,4,1,1,0
Maruti Baleno Alpha 1.3,0.857142857,575000,0.061987508,1,1,1,0
Mahindra Xylo E4,0.714285714,400000,0.122736481,1,0,1,0
Honda Mobilio S i DTEC,0.857142857,680000,0.061987508,1,1,1,0
Hyundai Santa Fe 4WD AT,0.785714286,1000000,0.099180757,1,1,0,0
Maruti Alto 800 LXI,0.857142857,260000,0.055788633,4,1,1,2
Tata Manza Aura (ABS) Safire BS IV,0.642857143,150000,0.061987508,4,1,1,2
Maruti Alto LXi BSIII,0.571428571,180000,0.086783007,4,1,1,4
Force One EX,0.785714286,346000,0.046510157,1,1,1,0
Mahindra Xylo D2 BS IV,0.821428571,450000,0.024794259,1,1,1,0
Hyundai Grand i10 1.2 Kappa Sportz BSIV,0.964285714,500000,0.006197635,4,1,1,0
Hyundai Grand i10 1.2 CRDi Asta,0.964285714,700000,0.00991696,1,1,1,0
Maruti Alto 800 LXI,0.964285714,280000,0.032084136,4,1,1,0
Hyundai Santro Magna AMT BSIV,0.964285714,475000,0.01239651,4,1,0,0
Maruti Swift Dzire VDi,0.607142857,300000,0.061987508,1,1,1,0
Maruti Alto K10 LXI,0.785714286,200999,0.049589758,4,1,1,0
Skoda Laura 1.9 TDI MT Ambiente,0.607142857,200000,0.123976256,1,1,1,4
Chevrolet Aveo U-VA 1.2 LS,0.607142857,210000,0.099180757,4,1,1,2
Tata Indigo LS BSII,0.714285714,160000,0.136374005,1,1,1,0
Hyundai Verna CRDi SX ABS,0.607142857,175000,0.168608154,1,1,1,2
Tata New Safari DICOR 2.2 GX 4x2 BS IV,0.714285714,320000,0.099180757,1,1,1,0
Maruti Alto LXi,0.607142857,110000,0.061987508,4,1,1,2
Maruti Wagon R LXI Minor,0.571428571,300000,0.037192009,4,1,1,0
Honda City V MT,0.714285714,700000,0.01239651,4,1,1,0
Tata Indica Vista Aura 1.3 Quadrajet,0.607142857,135000,0.111578506,1,1,1,1
Mahindra Bolero Power Plus Plus Non AC BSIV PS,0.821428571,500000,0.136374005,1,1,1,0
Mahindra Scorpio VLX 2WD AIRBAG BSIV,0.714285714,550000,0.148771755,1,1,1,2
Toyota Innova 2.5 Z Diesel 7 Seater BS IV,0.785714286,1050000,0.111578506,1,1,1,4
Honda City i VTEC V,0.857142857,500000,0.024794259,4,1,1,0
Maruti Ritz VDi,0.678571429,180000,0.111578506,1,1,1,2
Hyundai Santro Xing GLS,0.642857143,170000,0.061987508,4,1,1,2
Honda Brio 1.2 S Option MT,0.964285714,484999,0.011156735,4,1,1,0
Maruti A-Star Vxi,0.678571429,150000,0.086783007,4,1,1,2
Maruti Alto K10 VXI Airbag,0.928571429,380000,0.030993134,4,1,1,0
Hyundai Santro Sportz BSIV,0.964285714,480000,0.01239651,4,1,1,0
Tata Indica Vista Aura 1.3 Quadrajet,0.607142857,135000,0.111578506,1,1,1,1
Volkswagen Polo Diesel Highline 1.2L,0.678571429,290000,0.074385258,1,1,1,2
Fiat Linea Dynamic,0.75,350000,0.086783007,4,1,1,0
Maruti Alto 800 LXI,0.785714286,110000,0.030993134,4,1,1,0
Hyundai Santro LE zipPlus,0.392857143,70000,0.099180757,4,1,1,4
Volkswagen Vento Petrol Highline AT,0.678571429,300000,0.086783007,4,1,0,4
Maruti Alto 800 LX,0.892857143,180000,0.074385258,4,1,1,0
Renault KWID RXL,1,300000,0.024794259,4,1,1,0
Maruti Baleno Delta 1.2,0.892857143,509000,0.074385258,4,1,1,0
Maruti SX4 S Cross DDiS 320 Zeta,0.857142857,650000,0.099180757,1,1,1,0
Maruti Swift VDI BSIV,0.821428571,450000,0.086783007,1,1,1,4
Mahindra Jeep Classic,0.25,170000,0.002503106,1,1,1,2
Mahindra Scorpio 2.6 Turbo 7 Str,0.535714286,210000,0.123976256,1,1,1,2
Hyundai i20 Asta 1.4 CRDi,0.75,360000,0.099180757,1,1,1,2
Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,0.678571429,495000,0.148771755,1,1,1,2
Maruti Alto LX,0.5,105000,0.123976256,4,1,1,4
Hyundai i20 Magna,0.642857143,270000,0.074385258,4,1,1,4
Ford Figo Petrol LXI,0.642857143,130000,0.136374005,4,1,1,0
Honda City i DTEC S,0.785714286,700000,0.111578506,1,1,1,2
Chevrolet Cruze LTZ,0.714285714,400000,0.049589758,1,1,1,0
Maruti Swift ZXI ABS,0.607142857,250000,0.074385258,4,1,1,2
Honda Amaze VX i-DTEC,0.75,325000,0.116537606,1,1,1,2
Maruti Alto LXi,0.571428571,69000,0.123976256,4,1,1,0
Mahindra Scorpio S11 BSIV,0.928571429,1380000,0.030993134,1,1,1,0
Maruti Zen Estilo VXI BSIII,0.535714286,90000,0.111578506,4,1,1,0
Mahindra XUV500 W6 1.99 mHawk,0.857142857,1000000,0.049589758,1,1,1,0
Hyundai Accent GLE CNG,0.642857143,145000,0.111578506,0,1,1,2
Maruti Alto K10 LX,1,250000,0.001362513,4,1,1,1
Maruti Swift VDI,0.678571429,256000,0.086783007,1,1,1,4
